InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Amount
561795,22897,OVEN MITT APPLES DESIGN,10,7/29/2011 13:28,1.45,12716,France,14.5
561795,21154,RED RETROSPOT OVEN GLOVE ,10,7/29/2011 13:28,1.25,12716,France,12.5
561795,21976,PACK OF 60 MUSHROOM CAKE CASES,24,7/29/2011 13:28,0.55,12716,France,13.2
561795,79191C,RETRO PLASTIC ELEPHANT TRAY,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,21987,PACK OF 6 SKULL PAPER CUPS,12,7/29/2011 13:28,0.65,12716,France,7.8
561795,21086,SET/6 RED SPOTTY PAPER CUPS,12,7/29/2011 13:28,0.65,12716,France,7.8
561795,21988,PACK OF 6 SKULL PAPER PLATES,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,21094,SET/6 RED SPOTTY PAPER PLATES,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,22346,PARTY PIZZA DISH GREEN POLKADOT,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,22343,PARTY PIZZA DISH RED RETROSPOT,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,22344,PARTY PIZZA DISH PINK POLKADOT,12,7/29/2011 13:28,0.85,12716,France,10.2
561795,21245,GREEN POLKADOT PLATE ,8,7/29/2011 13:28,1.69,12716,France,13.52
561795,21242,RED RETROSPOT PLATE ,8,7/29/2011 13:28,1.69,12716,France,13.52
561795,21243,PINK  POLKADOT PLATE ,8,7/29/2011 13:28,1.69,12716,France,13.52
561795,22303,COFFEE MUG APPLES DESIGN,6,7/29/2011 13:28,2.55,12716,France,15.3
561795,22302,COFFEE MUG PEARS  DESIGN,6,7/29/2011 13:28,2.55,12716,France,15.3
561795,22894,TABLECLOTH RED APPLES DESIGN ,2,7/29/2011 13:28,9.95,12716,France,19.9
561795,22437,SET OF 9 BLACK SKULL BALLOONS,20,7/29/2011 13:28,0.85,12716,France,17
561795,22436,12 COLOURED PARTY BALLOONS,20,7/29/2011 13:28,0.65,12716,France,13
561795,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,7/29/2011 13:28,4.15,12716,France,24.9
561795,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,7/29/2011 13:28,4.15,12716,France,24.9
561795,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,7/29/2011 13:28,0.55,12716,France,13.2
561795,22608,PENS ASSORTED FUNKY JEWELED ,36,7/29/2011 13:28,0.19,12716,France,6.84
561795,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,7/29/2011 13:28,4.95,12716,France,19.8
561795,21238,RED RETROSPOT CUP,8,7/29/2011 13:28,0.85,12716,France,6.8
561795,21239,PINK  POLKADOT CUP,8,7/29/2011 13:28,0.85,12716,France,6.8
561795,21240,BLUE POLKADOT CUP,8,7/29/2011 13:28,0.85,12716,France,6.8
561795,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,7/29/2011 13:28,2.95,12716,France,17.7
561795,21558,SKULL LUNCH BOX WITH CUTLERY ,6,7/29/2011 13:28,2.55,12716,France,15.3
561795,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/29/2011 13:28,2.55,12716,France,15.3
561795,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,7/29/2011 13:28,4.95,12716,France,19.8
561795,20674,GREEN POLKADOT BOWL,8,7/29/2011 13:28,1.25,12716,France,10
561795,POST,POSTAGE,3,7/29/2011 13:28,18,12716,France,54
562039,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/2/2011 9:55,1.65,12593,France,19.8
562039,22662,LUNCH BAG DOLLY GIRL DESIGN,10,8/2/2011 9:55,1.65,12593,France,16.5
562039,20726,LUNCH BAG WOODLAND,10,8/2/2011 9:55,1.65,12593,France,16.5
562039,23206,LUNCH BAG APPLE DESIGN,10,8/2/2011 9:55,1.65,12593,France,16.5
562039,20727,LUNCH BAG  BLACK SKULL.,10,8/2/2011 9:55,1.65,12593,France,16.5
562207,21747,SMALL SKULL WINDMILL,48,8/3/2011 12:56,1.06,12643,France,50.88
562207,21746,SMALL RED RETROSPOT WINDMILL,144,8/3/2011 12:56,1.06,12643,France,152.64
562207,21212,PACK OF 72 RETROSPOT CAKE CASES,120,8/3/2011 12:56,0.42,12643,France,50.4
562207,21213,PACK OF 72 SKULL CAKE CASES,120,8/3/2011 12:56,0.42,12643,France,50.4
562207,22085,PAPER CHAIN KIT SKULLS ,40,8/3/2011 12:56,2.55,12643,France,102
562207,21380,WOODEN HAPPY BIRTHDAY GARLAND,168,8/3/2011 12:56,2.55,12643,France,428.4
562207,47590B,PINK HAPPY BIRTHDAY BUNTING,50,8/3/2011 12:56,4.65,12643,France,232.5
562207,POST,POSTAGE,9,8/3/2011 12:56,15,12643,France,135
562275,23289,DOLLY GIRL CHILDRENS BOWL,8,8/4/2011 10:04,1.25,12689,France,10
562275,23290,SPACEBOY CHILDRENS BOWL,8,8/4/2011 10:04,1.25,12689,France,10
562275,23291,DOLLY GIRL CHILDRENS CUP,8,8/4/2011 10:04,1.25,12689,France,10
562275,23292,SPACEBOY CHILDRENS CUP,8,8/4/2011 10:04,1.25,12689,France,10
562275,23287,RED VINTAGE SPOT BEAKER,8,8/4/2011 10:04,0.85,12689,France,6.8
562275,23313,VINTAGE CHRISTMAS BUNTING,5,8/4/2011 10:04,4.95,12689,France,24.75
562275,23345, DOLLY GIRL BEAKER,12,8/4/2011 10:04,1.25,12689,France,15
562275,23346,SPACEBOY BEAKER,12,8/4/2011 10:04,1.25,12689,France,15
562275,22449,SILK PURSE BABUSHKA PINK,6,8/4/2011 10:04,3.35,12689,France,20.1
562275,22029,SPACEBOY BIRTHDAY CARD,12,8/4/2011 10:04,0.42,12689,France,5.04
562275,22712,CARD DOLLY GIRL ,12,8/4/2011 10:04,0.42,12689,France,5.04
562275,22637,PIGGY BANK RETROSPOT ,4,8/4/2011 10:04,2.55,12689,France,10.2
562275,22551,PLASTERS IN TIN SPACEBOY,12,8/4/2011 10:04,1.65,12689,France,19.8
562275,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/4/2011 10:04,1.65,12689,France,19.8
562275,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/4/2011 10:04,1.65,12689,France,19.8
562275,20719,WOODLAND CHARLOTTE BAG,10,8/4/2011 10:04,0.85,12689,France,8.5
562275,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,8/4/2011 10:04,0.85,12689,France,8.5
562275,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/4/2011 10:04,2.25,12689,France,13.5
562275,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,8/4/2011 10:04,9.95,12689,France,19.9
562275,22634,CHILDS BREAKFAST SET SPACEBOY ,2,8/4/2011 10:04,9.95,12689,France,19.9
562275,22367,CHILDRENS APRON SPACEBOY DESIGN,8,8/4/2011 10:04,1.95,12689,France,15.6
562275,21156,RETROSPOT CHILDRENS APRON,8,8/4/2011 10:04,1.95,12689,France,15.6
562275,21249,WOODLAND  HEIGHT CHART STICKERS ,6,8/4/2011 10:04,2.95,12689,France,17.7
562275,21452,TOADSTOOL MONEY BOX,6,8/4/2011 10:04,2.95,12689,France,17.7
562275,22975,SPACEBOY CHILDRENS EGG CUP,12,8/4/2011 10:04,1.25,12689,France,15
562275,22977,DOLLY GIRL CHILDRENS EGG CUP,12,8/4/2011 10:04,1.25,12689,France,15
562275,22898,CHILDRENS APRON APPLES DESIGN,8,8/4/2011 10:04,1.95,12689,France,15.6
562275,23206,LUNCH BAG APPLE DESIGN,10,8/4/2011 10:04,1.65,12689,France,16.5
562275,22899,CHILDREN'S APRON DOLLY GIRL ,6,8/4/2011 10:04,2.1,12689,France,12.6
562275,22382,LUNCH BAG SPACEBOY DESIGN ,10,8/4/2011 10:04,1.65,12689,France,16.5
562275,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,8/4/2011 10:04,2.55,12689,France,15.3
562275,22389,PAPERWEIGHT SAVE THE PLANET,6,8/4/2011 10:04,2.55,12689,France,15.3
562275,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,8/4/2011 10:04,1.25,12689,France,15
562275,POST,POSTAGE,2,8/4/2011 10:04,18,12689,France,36
562450,22752,SET 7 BABUSHKA NESTING BOXES,6,8/5/2011 8:40,8.5,12562,France,51
562450,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,12,8/5/2011 8:40,2.95,12562,France,35.4
562450,23176,ABC TREASURE BOOK BOX ,8,8/5/2011 8:40,2.25,12562,France,18
562450,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,8/5/2011 8:40,4.95,12562,France,59.4
562450,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,8/5/2011 8:40,2.95,12562,France,17.7
562450,23076,ICE CREAM SUNDAE LIP GLOSS,48,8/5/2011 8:40,1.25,12562,France,60
562450,22385,JUMBO BAG SPACEBOY DESIGN,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,22663,JUMBO BAG DOLLY GIRL DESIGN,20,8/5/2011 8:40,2.08,12562,France,41.6
562450,22662,LUNCH BAG DOLLY GIRL DESIGN,10,8/5/2011 8:40,1.65,12562,France,16.5
562450,22431,WATERING CAN BLUE ELEPHANT,6,8/5/2011 8:40,1.95,12562,France,11.7
562450,23289,DOLLY GIRL CHILDRENS BOWL,8,8/5/2011 8:40,1.25,12562,France,10
562450,23287,RED VINTAGE SPOT BEAKER,8,8/5/2011 8:40,0.85,12562,France,6.8
562450,23291,DOLLY GIRL CHILDRENS CUP,8,8/5/2011 8:40,1.25,12562,France,10
562450,23213,STAR WREATH DECORATION WITH BELL,12,8/5/2011 8:40,1.25,12562,France,15
562450,23345, DOLLY GIRL BEAKER,12,8/5/2011 8:40,1.25,12562,France,15
562450,20712,JUMBO BAG WOODLAND ANIMALS,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,21931,JUMBO STORAGE BAG SUKI,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,22386,JUMBO BAG PINK POLKADOT,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,23203,JUMBO BAG DOILEY PATTERNS,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,23201,JUMBO BAG ALPHABET,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,23202,JUMBO BAG VINTAGE LEAF,10,8/5/2011 8:40,2.08,12562,France,20.8
562450,21452,TOADSTOOL MONEY BOX,6,8/5/2011 8:40,2.95,12562,France,17.7
562450,22637,PIGGY BANK RETROSPOT ,4,8/5/2011 8:40,2.55,12562,France,10.2
562450,22418,10 COLOUR SPACEBOY PEN,24,8/5/2011 8:40,0.85,12562,France,20.4
562450,20719,WOODLAND CHARLOTTE BAG,10,8/5/2011 8:40,0.85,12562,France,8.5
562450,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,8/5/2011 8:40,0.85,12562,France,8.5
562450,22355,CHARLOTTE BAG SUKI DESIGN,10,8/5/2011 8:40,0.85,12562,France,8.5
562450,23204,CHARLOTTE BAG APPLES DESIGN,10,8/5/2011 8:40,0.85,12562,France,8.5
562450,POST,POSTAGE,3,8/5/2011 8:40,18,12562,France,54
562520,21746,SMALL RED RETROSPOT WINDMILL,48,8/5/2011 12:38,1.25,12599,France,60
562520,21094,SET/6 RED SPOTTY PAPER PLATES,48,8/5/2011 12:38,0.85,12599,France,40.8
562520,21086,SET/6 RED SPOTTY PAPER CUPS,36,8/5/2011 12:38,0.65,12599,France,23.4
562520,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,8/5/2011 12:38,0.85,12599,France,20.4
562520,22090,PAPER BUNTING RETROSPOT,6,8/5/2011 12:38,2.95,12599,France,17.7
562520,POST,POSTAGE,1,8/5/2011 12:38,18,12599,France,18
562894,22129,PARTY CONES CANDY TREE DECORATION,12,8/10/2011 12:35,0.85,12571,France,10.2
562894,20979,36 PENCILS TUBE RED RETROSPOT,16,8/10/2011 12:35,1.25,12571,France,20
562894,21121,SET/10 RED POLKADOT PARTY CANDLES,24,8/10/2011 12:35,1.25,12571,France,30
562894,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,8/10/2011 12:35,1.25,12571,France,30
562894,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,8/10/2011 12:35,1.25,12571,France,30
562894,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,8/10/2011 12:35,1.25,12571,France,15
562894,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,8/10/2011 12:35,1.25,12571,France,15
562894,21086,SET/6 RED SPOTTY PAPER CUPS,12,8/10/2011 12:35,0.65,12571,France,7.8
562894,21094,SET/6 RED SPOTTY PAPER PLATES,12,8/10/2011 12:35,0.85,12571,France,10.2
562894,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,8/10/2011 12:35,0.85,12571,France,10.2
562894,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/10/2011 12:35,1.65,12571,France,19.8
562894,20977,36 PENCILS TUBE WOODLAND,16,8/10/2011 12:35,1.25,12571,France,20
562894,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,8/10/2011 12:35,4.95,12571,France,14.85
562894,22583,PACK OF 6 HANDBAG GIFT BOXES,6,8/10/2011 12:35,2.55,12571,France,15.3
C563109,21936,RED RETROSPOT PICNIC BAG,-4,8/12/2011 10:31,2.95,12656,France,-11.8
C563109,20725,LUNCH BAG RED RETROSPOT,-6,8/12/2011 10:31,1.65,12656,France,-9.9
563189,23295,SET OF 12 MINI LOAF BAKING CASES,8,8/12/2011 15:22,0.83,12682,France,6.64
563189,23296,SET OF 6 TEA TIME BAKING CASES,8,8/12/2011 15:22,1.25,12682,France,10
563189,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/12/2011 15:22,0.55,12682,France,13.2
563189,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/12/2011 15:22,1.65,12682,France,26.4
563189,23317,BLUE REFECTORY CLOCK ,2,8/12/2011 15:22,9.95,12682,France,19.9
563189,47566,PARTY BUNTING,4,8/12/2011 15:22,4.95,12682,France,19.8
563189,23298,SPOTTY BUNTING,3,8/12/2011 15:22,4.95,12682,France,14.85
563189,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,8/12/2011 15:22,4.15,12682,France,24.9
563189,23209,LUNCH BAG VINTAGE DOILY ,10,8/12/2011 15:22,1.65,12682,France,16.5
563189,23203,JUMBO BAG VINTAGE DOILY ,10,8/12/2011 15:22,2.08,12682,France,20.8
563189,20750,RED RETROSPOT MINI CASES,2,8/12/2011 15:22,7.95,12682,France,15.9
563189,21039,RED RETROSPOT SHOPPING BAG,6,8/12/2011 15:22,2.55,12682,France,15.3
563189,22859,EASTER TIN BUNNY BOUQUET,6,8/12/2011 15:22,1.65,12682,France,9.9
563189,22432,WATERING CAN PINK BUNNY,6,8/12/2011 15:22,1.95,12682,France,11.7
563189,20749,ASSORTED COLOUR MINI CASES,2,8/12/2011 15:22,7.95,12682,France,15.9
563189,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/12/2011 15:22,0.83,12682,France,6.64
563189,22467,GUMBALL COAT RACK,6,8/12/2011 15:22,2.55,12682,France,15.3
563189,22961,JAM MAKING SET PRINTED,12,8/12/2011 15:22,1.45,12682,France,17.4
563189,22912,YELLOW COAT RACK PARIS FASHION,3,8/12/2011 15:22,4.95,12682,France,14.85
563189,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,8/12/2011 15:22,2.55,12682,France,15.3
563189,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,8/12/2011 15:22,2.55,12682,France,15.3
563189,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,8/12/2011 15:22,2.95,12682,France,17.7
563189,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/12/2011 15:22,2.95,12682,France,17.7
563189,22966,GINGERBREAD MAN COOKIE CUTTER,12,8/12/2011 15:22,1.25,12682,France,15
563189,POST,POSTAGE,2,8/12/2011 15:22,18,12682,France,36
563202,85066,CREAM SWEETHEART MINI CHEST,1,8/14/2011 11:16,12.75,12722,France,12.75
563202,22797,CHEST OF DRAWERS GINGHAM HEART ,2,8/14/2011 11:16,16.95,12722,France,33.9
563288,20726,LUNCH BAG WOODLAND,20,8/15/2011 12:53,1.65,12656,France,33
563288,22382,LUNCH BAG SPACEBOY DESIGN ,20,8/15/2011 12:53,1.65,12656,France,33
563288,22662,LUNCH BAG DOLLY GIRL DESIGN,20,8/15/2011 12:53,1.65,12656,France,33
563288,22383,LUNCH BAG SUKI DESIGN ,10,8/15/2011 12:53,1.65,12656,France,16.5
563288,23206,LUNCH BAG APPLE DESIGN,20,8/15/2011 12:53,1.65,12656,France,33
563288,23233,WRAP POPPIES  DESIGN,25,8/15/2011 12:53,0.42,12656,France,10.5
563288,21499,BLUE POLKADOT WRAP,25,8/15/2011 12:53,0.42,12656,France,10.5
563288,22321,BIRD DECORATION RED RETROSPOT,12,8/15/2011 12:53,0.85,12656,France,10.2
563288,22322,BIRD DECORATION GREEN POLKADOT,12,8/15/2011 12:53,0.85,12656,France,10.2
563288,22320,BIRDS MOBILE VINTAGE DESIGN,3,8/15/2011 12:53,5.95,12656,France,17.85
563288,22367,CHILDRENS APRON SPACEBOY DESIGN,50,8/15/2011 12:53,1.65,12656,France,82.5
563288,22939,ADULT APRON APPLE DELIGHT,8,8/15/2011 12:53,4.95,12656,France,39.6
563288,22899,CHILDREN'S APRON DOLLY GIRL ,50,8/15/2011 12:53,1.85,12656,France,92.5
563288,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,8/15/2011 12:53,2.95,12656,France,53.1
563288,22629,SPACEBOY LUNCH BOX ,24,8/15/2011 12:53,1.95,12656,France,46.8
563288,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,8/15/2011 12:53,4.95,12656,France,19.8
563288,23245,SET OF 3 REGENCY CAKE TINS,8,8/15/2011 12:53,4.95,12656,France,39.6
563288,21539,RED RETROSPOT BUTTER DISH,6,8/15/2011 12:53,4.95,12656,France,29.7
563288,22423,REGENCY CAKESTAND 3 TIER,6,8/15/2011 12:53,12.75,12656,France,76.5
563288,20725,LUNCH BAG RED RETROSPOT,20,8/15/2011 12:53,1.65,12656,France,33
563288,20727,LUNCH BAG  BLACK SKULL.,10,8/15/2011 12:53,1.65,12656,France,16.5
563288,22898,CHILDRENS APRON APPLES DESIGN,50,8/15/2011 12:53,1.65,12656,France,82.5
563288,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,8/15/2011 12:53,1.25,12656,France,15
563288,23289,DOLLY GIRL CHILDRENS BOWL,16,8/15/2011 12:53,1.25,12656,France,20
563288,23290,SPACEBOY CHILDRENS BOWL,16,8/15/2011 12:53,1.25,12656,France,20
563288,23291,DOLLY GIRL CHILDRENS CUP,16,8/15/2011 12:53,1.25,12656,France,20
563288,23292,SPACEBOY CHILDRENS CUP,16,8/15/2011 12:53,1.25,12656,France,20
563288,37475,SET/4 COLOURFUL MIXING BOWLS,1,8/15/2011 12:53,9.95,12656,France,9.95
563288,23007, SPACEBOY BABY GIFT SET,2,8/15/2011 12:53,16.95,12656,France,33.9
563288,23008,DOLLY GIRL BABY GIFT SET,1,8/15/2011 12:53,16.95,12656,France,16.95
563288,47367B,PAIR PADDED HANGERS PINK CHECK,4,8/15/2011 12:53,3.75,12656,France,15
563288,22492,MINI PAINT SET VINTAGE ,36,8/15/2011 12:53,0.65,12656,France,23.4
563288,47593B,SCOTTIE DOGS BABY BIB,48,8/15/2011 12:53,0.39,12656,France,18.72
563288,23209,LUNCH BAG VINTAGE DOILY ,10,8/15/2011 12:53,1.65,12656,France,16.5
563288,22634,CHILDS BREAKFAST SET SPACEBOY ,2,8/15/2011 12:53,9.95,12656,France,19.9
563288,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,8/15/2011 12:53,9.95,12656,France,19.9
563288,POST,POSTAGE,4,8/15/2011 12:53,18,12656,France,72
563502,23035,DRAWER KNOB CERAMIC IVORY,12,8/17/2011 8:50,1.45,12722,France,17.4
563502,48194,DOORMAT HEARTS,2,8/17/2011 8:50,7.95,12722,France,15.9
563502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/17/2011 8:50,2.55,12722,France,81.6
563502,22960,JAM MAKING SET WITH JARS,6,8/17/2011 8:50,4.25,12722,France,25.5
563502,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,8/17/2011 8:50,2.49,12722,France,29.88
563502,23319,BOX OF 6 MINI 50'S CRACKERS,12,8/17/2011 8:50,2.49,12722,France,29.88
563502,22065,CHRISTMAS PUDDING TRINKET POT ,12,8/17/2011 8:50,1.45,12722,France,17.4
563502,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4,8/17/2011 8:50,4.95,12722,France,19.8
563502,23323,WHITE WICKER STAR ,6,8/17/2011 8:50,2.1,12722,France,12.6
563502,21813,GARLAND WITH STARS AND BELLS,12,8/17/2011 8:50,4.95,12722,France,59.4
563502,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,8/17/2011 8:50,1.25,12722,France,30
563502,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,8/17/2011 8:50,1.45,12722,France,17.4
563502,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,8/17/2011 8:50,1.45,12722,France,17.4
563502,23266,SET OF 3 WOODEN STOCKING DECORATION,12,8/17/2011 8:50,1.25,12722,France,15
563502,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,8/17/2011 8:50,1.25,12722,France,15
563502,23222,CHRISTMAS TREE HANGING GOLD,12,8/17/2011 8:50,0.83,12722,France,9.96
563502,23213,STAR WREATH DECORATION WITH BELL,12,8/17/2011 8:50,1.25,12722,France,15
563502,23216,LAUREL HEART ANTIQUE GOLD,12,8/17/2011 8:50,1.25,12722,France,15
563502,23212,HEART WREATH DECORATION WITH BELL,12,8/17/2011 8:50,1.25,12722,France,15
563502,22815,CARD PSYCHEDELIC APPLES,12,8/17/2011 8:50,0.42,12722,France,5.04
563502,22044,CHRISTMAS CARD STACK OF PRESENTS,24,8/17/2011 8:50,0.42,12722,France,10.08
563502,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,8/17/2011 8:50,0.83,12722,France,19.92
563502,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,8/17/2011 8:50,0.83,12722,France,9.96
563502,23349,ROLL WRAP VINTAGE CHRISTMAS,12,8/17/2011 8:50,1.25,12722,France,15
563502,22959,WRAP CHRISTMAS VILLAGE,25,8/17/2011 8:50,0.42,12722,France,10.5
563502,16169E,WRAP 50'S  CHRISTMAS,25,8/17/2011 8:50,0.42,12722,France,10.5
563502,23219,LAUREL STAR ANTIQUE SILVER ,12,8/17/2011 8:50,1.25,12722,France,15
563502,23221,REINDEER HEART DECORATION SILVER,12,8/17/2011 8:50,0.83,12722,France,9.96
563502,23351,ROLL WRAP 50'S CHRISTMAS,12,8/17/2011 8:50,1.25,12722,France,15
563662,22745,POPPY'S PLAYHOUSE BEDROOM ,12,8/18/2011 11:40,2.1,12729,France,25.2
563662,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,8/18/2011 11:40,2.1,12729,France,25.2
563662,22748,POPPY'S PLAYHOUSE KITCHEN,12,8/18/2011 11:40,2.1,12729,France,25.2
563662,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/18/2011 11:40,2.25,12729,France,13.5
563662,20719,WOODLAND CHARLOTTE BAG,10,8/18/2011 11:40,0.85,12729,France,8.5
563662,20724,RED RETROSPOT CHARLOTTE BAG,10,8/18/2011 11:40,0.85,12729,France,8.5
563662,85088,CANDY SPOT HAND BAG,6,8/18/2011 11:40,2.1,12729,France,12.6
563662,21249,WOODLAND  HEIGHT CHART STICKERS ,6,8/18/2011 11:40,2.95,12729,France,17.7
563662,21251,DINOSAUR HEIGHT CHART STICKER SET,6,8/18/2011 11:40,2.95,12729,France,17.7
563662,20979,36 PENCILS TUBE RED RETROSPOT,16,8/18/2011 11:40,1.25,12729,France,20
563662,20977,36 PENCILS TUBE WOODLAND,16,8/18/2011 11:40,1.25,12729,France,20
563662,22138,BAKING SET 9 PIECE RETROSPOT ,3,8/18/2011 11:40,4.95,12729,France,14.85
563662,20704,MR ROBOT SOFT TOY,2,8/18/2011 11:40,6.95,12729,France,13.9
563662,20718,RED RETROSPOT SHOPPER BAG,10,8/18/2011 11:40,1.25,12729,France,12.5
563662,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,8/18/2011 11:40,0.42,12729,France,10.08
563662,22534,MAGIC DRAWING SLATE SPACEBOY ,24,8/18/2011 11:40,0.42,12729,France,10.08
563662,22551,PLASTERS IN TIN SPACEBOY,12,8/18/2011 11:40,1.65,12729,France,19.8
563662,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/18/2011 11:40,1.65,12729,France,19.8
563662,22634,CHILDS BREAKFAST SET SPACEBOY ,2,8/18/2011 11:40,9.95,12729,France,19.9
563662,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,8/18/2011 11:40,9.95,12729,France,19.9
563662,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,8/18/2011 11:40,2.1,12729,France,12.6
563662,23080,RED METAL BOX TOP SECRET,2,8/18/2011 11:40,8.25,12729,France,16.5
563662,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,8/18/2011 11:40,1.65,12729,France,19.8
563662,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,8/18/2011 11:40,4.15,12729,France,16.6
563662,23256,CHILDRENS CUTLERY SPACEBOY ,4,8/18/2011 11:40,4.15,12729,France,16.6
563662,POST,POSTAGE,2,8/18/2011 11:40,18,12729,France,36
563712,21981,PACK OF 12 WOODLAND TISSUES ,24,8/18/2011 15:44,0.29,12680,France,6.96
563712,21986,PACK OF 12 PINK POLKADOT TISSUES,24,8/18/2011 15:44,0.29,12680,France,6.96
563712,22037,ROBOT BIRTHDAY CARD,12,8/18/2011 15:44,0.42,12680,France,5.04
563712,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,8/18/2011 15:44,1.65,12680,France,19.8
563712,22555,PLASTERS IN TIN STRONGMAN,12,8/18/2011 15:44,1.65,12680,France,19.8
563712,22629,SPACEBOY LUNCH BOX ,12,8/18/2011 15:44,1.95,12680,France,23.4
563712,22980,PANTRY SCRUBBING BRUSH,12,8/18/2011 15:44,1.65,12680,France,19.8
563712,22979,PANTRY WASHING UP BRUSH,12,8/18/2011 15:44,1.45,12680,France,17.4
563712,22712,CARD DOLLY GIRL ,12,8/18/2011 15:44,0.42,12680,France,5.04
563712,22630,DOLLY GIRL LUNCH BOX,12,8/18/2011 15:44,1.95,12680,France,23.4
563712,22899,CHILDREN'S APRON DOLLY GIRL ,6,8/18/2011 15:44,2.1,12680,France,12.6
563712,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,8/18/2011 15:44,4.15,12680,France,16.6
563712,22367,CHILDRENS APRON SPACEBOY DESIGN,8,8/18/2011 15:44,1.95,12680,France,15.6
563712,22029,SPACEBOY BIRTHDAY CARD,12,8/18/2011 15:44,0.42,12680,France,5.04
563712,23256,CHILDRENS CUTLERY SPACEBOY ,4,8/18/2011 15:44,4.15,12680,France,16.6
563712,22728,ALARM CLOCK BAKELIKE PINK,4,8/18/2011 15:44,3.75,12680,France,15
563712,22727,ALARM CLOCK BAKELIKE RED ,4,8/18/2011 15:44,3.75,12680,France,15
563712,22099,CARAVAN SQUARE TISSUE BOX,36,8/18/2011 15:44,0.39,12680,France,14.04
563712,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,8/18/2011 15:44,2.95,12680,France,17.7
